SID,SEASON,BASIN,iso_time,storm_name,storm_status,lat,lon,wind_kt,pres_hpa,pres_source,usa_pres_hpa,wmo_pres_hpa,poci_hpa,roci_km,rmw_km,r34_ne_nm,r34_se_nm,r34_sw_nm,r34_nw_nm,r50_ne_nm,r50_se_nm,r50_sw_nm,r50_nw_nm,r64_ne_nm,r64_se_nm,r64_sw_nm,r64_nw_nm,storm_speed_kt,storm_dir_deg
1976234N14312,1976,NA,1976-08-22T09:00:00Z,EMMY,TD,16,-55.6,33,1008,USA,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,295
1976234N14312,1976,NA,1976-08-22T12:00:00Z,EMMY,TS,16.2,-56,35,1006,USA,1006,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,300
1976234N14312,1976,NA,1976-08-22T15:00:00Z,EMMY,TS,16.6,-56.6,38,1005,USA,1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,305
1976234N14312,1976,NA,1976-08-22T18:00:00Z,EMMY,TS,17,-57.2,40,1004,USA,1004,1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,305
1976234N14312,1976,NA,1976-08-22T21:00:00Z,EMMY,TS,17.4,-57.9,43,1002,USA,1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,300
1976234N14312,1976,NA,1976-08-23T03:00:00Z,EMMY,TS,18.2,-59.3,48,999,USA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,300
1976234N14312,1976,NA,1976-08-23T06:00:00Z,EMMY,TS,18.6,-60,50,997,USA,997,997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,305
1976234N14312,1976,NA,1976-08-23T09:00:00Z,EMMY,TS,19,-60.5,53,997,USA,997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,310
1976234N14312,1976,NA,1976-08-23T12:00:00Z,EMMY,TS,19.4,-61,55,997,USA,997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,310
1976234N14312,1976,NA,1976-08-23T15:00:00Z,EMMY,TS,19.8,-61.5,55,996,USA,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,310
1976234N14312,1976,NA,1976-08-23T18:00:00Z,EMMY,TS,20.2,-62,55,996,USA,996,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,310
1976234N14312,1976,NA,1976-08-23T21:00:00Z,EMMY,TS,20.7,-62.6,55,997,USA,997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,315
1976234N14312,1976,NA,1976-08-24T03:00:00Z,EMMY,TS,22,-63.7,55,999,USA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,330
1976234N14312,1976,NA,1976-08-24T06:00:00Z,EMMY,TS,22.7,-64,55,999,USA,999,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,335
1976234N14312,1976,NA,1976-08-24T09:00:00Z,EMMY,TS,23.3,-64.3,55,999,USA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,335
1976234N14312,1976,NA,1976-08-24T12:00:00Z,EMMY,TS,23.8,-64.5,55,999,USA,999,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,335
1976234N14312,1976,NA,1976-08-24T15:00:00Z,EMMY,TS,24.2,-64.7,58,997,USA,997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,340
1976234N14312,1976,NA,1976-08-24T18:00:00Z,EMMY,TS,24.5,-64.8,60,995,USA,995,995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10
1976234N14312,1976,NA,1976-08-24T21:00:00Z,EMMY,TS,24.9,-64.6,60,994,USA,994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,35
1976234N14312,1976,NA,1976-08-25T03:00:00Z,EMMY,TS,25.7,-63.9,60,992,USA,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,45
1976234N14312,1976,NA,1976-08-25T06:00:00Z,EMMY,TS,26,-63.4,60,991,USA,991,991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,55
1976234N14312,1976,NA,1976-08-25T09:00:00Z,EMMY,TS,26.3,-62.8,63,991,USA,991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,65
1976234N14312,1976,NA,1976-08-25T12:00:00Z,EMMY,HU,26.5,-62.1,65,990,USA,990,990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,80
1976234N14312,1976,NA,1976-08-25T15:00:00Z,EMMY,HU,26.6,-61.3,65,991,USA,991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,85
1976234N14312,1976,NA,1976-08-25T18:00:00Z,EMMY,HU,26.6,-60.4,65,991,USA,991,991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,85
1976234N14312,1976,NA,1976-08-25T21:00:00Z,EMMY,HU,26.7,-59.7,68,990,USA,990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,80
1976234N14312,1976,NA,1976-08-26T03:00:00Z,EMMY,HU,26.9,-58.4,73,986,USA,986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,80
1976234N14312,1976,NA,1976-08-26T06:00:00Z,EMMY,HU,27,-57.8,75,984,USA,984,984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,80
1976234N14312,1976,NA,1976-08-26T09:00:00Z,EMMY,HU,27.1,-57,78,982,USA,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,80
1976234N14312,1976,NA,1976-08-26T12:00:00Z,EMMY,HU,27.2,-56.2,80,980,USA,980,980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,80
1976234N14312,1976,NA,1976-08-26T15:00:00Z,EMMY,HU,27.4,-55.5,83,978,USA,978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,70
1976234N14312,1976,NA,1976-08-26T18:00:00Z,EMMY,HU,27.7,-54.8,85,976,USA,976,976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,55
1976234N14312,1976,NA,1976-08-26T21:00:00Z,EMMY,HU,28.3,-54.1,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,40
1976234N14312,1976,NA,1976-08-27T03:00:00Z,EMMY,HU,29.4,-53.4,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10
1976234N14312,1976,NA,1976-08-27T06:00:00Z,EMMY,HU,29.8,-53.4,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,355
1976234N14312,1976,NA,1976-08-27T09:00:00Z,EMMY,HU,30.4,-53.5,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,345
1976234N14312,1976,NA,1976-08-27T12:00:00Z,EMMY,HU,30.9,-53.7,85,975,USA,975,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,345
1976234N14312,1976,NA,1976-08-27T15:00:00Z,EMMY,HU,31.4,-53.8,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,345
1976234N14312,1976,NA,1976-08-27T18:00:00Z,EMMY,HU,31.8,-54,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,320
1976234N14312,1976,NA,1976-08-27T21:00:00Z,EMMY,HU,32.2,-54.6,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,305
1976234N14312,1976,NA,1976-08-28T03:00:00Z,EMMY,HU,32.8,-55.6,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,305
1976234N14312,1976,NA,1976-08-28T06:00:00Z,EMMY,HU,33,-56,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,310
1976234N14312,1976,NA,1976-08-28T09:00:00Z,EMMY,HU,33.2,-56.3,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,315
1976234N14312,1976,NA,1976-08-28T12:00:00Z,EMMY,HU,33.5,-56.6,85,975,USA,975,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,315
1976234N14312,1976,NA,1976-08-28T15:00:00Z,EMMY,HU,33.8,-56.9,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,315
1976234N14312,1976,NA,1976-08-28T18:00:00Z,EMMY,HU,34,-57.2,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,325
1976234N14312,1976,NA,1976-08-28T21:00:00Z,EMMY,HU,34.2,-57.3,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,340
1976234N14312,1976,NA,1976-08-29T03:00:00Z,EMMY,HU,34.6,-57.5,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
1976234N14312,1976,NA,1976-08-29T06:00:00Z,EMMY,HU,34.8,-57.4,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,35
1976234N14312,1976,NA,1976-08-29T09:00:00Z,EMMY,HU,34.9,-57.2,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,70
1976234N14312,1976,NA,1976-08-29T12:00:00Z,EMMY,HU,35,-56.8,90,974,USA,974,974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,85
1976234N14312,1976,NA,1976-08-29T15:00:00Z,EMMY,HU,35,-56.2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,90
1976234N14312,1976,NA,1976-08-29T18:00:00Z,EMMY,HU,35,-55.5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,90
1976234N14312,1976,NA,1976-08-29T21:00:00Z,EMMY,HU,35,-55,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,90
1976234N14312,1976,NA,1976-08-30T03:00:00Z,EMMY,HU,35,-53.9,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,90
1976234N14312,1976,NA,1976-08-30T06:00:00Z,EMMY,HU,35,-53.3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,95
1976234N14312,1976,NA,1976-08-30T09:00:00Z,EMMY,HU,34.9,-52.7,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,95
1976234N14312,1976,NA,1976-08-30T12:00:00Z,EMMY,HU,34.9,-52,90,975,USA,975,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,95
1976234N14312,1976,NA,1976-08-30T15:00:00Z,EMMY,HU,34.9,-51.3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,90
1976234N14312,1976,NA,1976-08-30T18:00:00Z,EMMY,HU,34.9,-50.5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,90
1976234N14312,1976,NA,1976-08-30T21:00:00Z,EMMY,HU,34.9,-49.6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,90
1976234N14312,1976,NA,1976-08-31T03:00:00Z,EMMY,HU,34.9,-47.8,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,90
1976234N14312,1976,NA,1976-08-31T06:00:00Z,EMMY,HU,34.9,-46.8,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,85
1976234N14312,1976,NA,1976-08-31T09:00:00Z,EMMY,HU,35,-45.9,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,85
1976234N14312,1976,NA,1976-08-31T12:00:00Z,EMMY,HU,35.1,-44.9,85,977,USA,977,977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,85
1976234N14312,1976,NA,1976-08-31T15:00:00Z,EMMY,HU,35.1,-43.9,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,85
1976234N14312,1976,NA,1976-08-31T18:00:00Z,EMMY,HU,35.2,-42.8,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,85
1976234N14312,1976,NA,1976-08-31T21:00:00Z,EMMY,HU,35.4,-41.6,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,80
1976234N14312,1976,NA,1976-09-01T03:00:00Z,EMMY,HU,35.5,-39.5,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,95
1976234N14312,1976,NA,1976-09-01T06:00:00Z,EMMY,HU,35.4,-38.5,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,100
1976234N14312,1976,NA,1976-09-01T09:00:00Z,EMMY,HU,35.3,-37.5,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,100
1976234N14312,1976,NA,1976-09-01T12:00:00Z,EMMY,HU,35.1,-36.6,80,975,USA,975,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,100
1976234N14312,1976,NA,1976-09-01T15:00:00Z,EMMY,HU,35,-35.7,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,100
1976234N14312,1976,NA,1976-09-01T18:00:00Z,EMMY,HU,34.8,-34.8,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,110
1976234N14312,1976,NA,1976-09-01T21:00:00Z,EMMY,HU,34.4,-34,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,120
1976234N14312,1976,NA,1976-09-02T03:00:00Z,EMMY,HU,33.7,-32.6,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,110
1976234N14312,1976,NA,1976-09-02T06:00:00Z,EMMY,HU,33.6,-32,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,100
1976234N14312,1976,NA,1976-09-02T09:00:00Z,EMMY,HU,33.5,-31.2,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,90
1976234N14312,1976,NA,1976-09-02T12:00:00Z,EMMY,HU,33.6,-30.5,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,75
1976234N14312,1976,NA,1976-09-02T15:00:00Z,EMMY,HU,33.8,-29.9,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,55
1976234N14312,1976,NA,1976-09-02T18:00:00Z,EMMY,HU,34.2,-29.4,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,40
1976234N14312,1976,NA,1976-09-02T21:00:00Z,EMMY,HU,34.7,-29,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,30
1976234N14312,1976,NA,1976-09-03T03:00:00Z,EMMY,HU,35.7,-28.5,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,20
1976234N14312,1976,NA,1976-09-03T06:00:00Z,EMMY,HU,36.2,-28.3,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15
1976234N14312,1976,NA,1976-09-03T09:00:00Z,EMMY,HU,36.7,-28.2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15
1976234N14312,1976,NA,1976-09-03T12:00:00Z,EMMY,HU,37.2,-28,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,25
1976234N14312,1976,NA,1976-09-03T15:00:00Z,EMMY,HU,37.6,-27.6,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,40
1976234N14312,1976,NA,1976-09-03T18:00:00Z,EMMY,HU,38,-27.2,70,984,USA,984,984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,30
1976234N14312,1976,NA,1976-09-03T21:00:00Z,EMMY,HU,38.4,-27,68,986,USA,986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,20
1976234N14312,1976,NA,1976-09-04T03:00:00Z,EMMY,HU,39.2,-26.3,65,991,USA,991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,45
1976234N14312,1976,NA,1976-09-04T06:00:00Z,EMMY,HU,39.6,-25.8,65,994,USA,994,994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,40
1976234N14312,1976,NA,1976-09-04T09:00:00Z,EMMY,TS,40.1,-25.4,58,996,USA,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,35
1976234N14312,1976,NA,1976-09-04T12:00:00Z,EMMY,EX,40.5,-25,50,998,USA,998,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,45
1976234N14312,1976,NA,1976-09-04T15:00:00Z,EMMY,EX,40.8,-24.5,40,1000,USA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,55
1976234N14312,1976,NA,1976-09-04T18:00:00Z,EMMY,EX,41,-24,30,1002,USA,1002,1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,60
1976234N14312,1976,NA,NA,EMMY,TD,14,-50.6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,270
1976234N14312,1976,NA,NA,EMMY,TD,15.2,-54.2,25,1010,USA,1010,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,300
1976234N14312,1976,NA,NA,EMMY,TS,17.8,-58.6,45,1001,USA,1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,300
1976234N14312,1976,NA,NA,EMMY,TS,21.3,-63.2,55,998,USA,998,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,325
1976234N14312,1976,NA,NA,EMMY,TS,25.3,-64.2,60,993,USA,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,40
1976234N14312,1976,NA,NA,EMMY,HU,26.8,-59,70,988,USA,988,988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,80
1976234N14312,1976,NA,NA,EMMY,HU,28.9,-53.6,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,30
1976234N14312,1976,NA,NA,EMMY,HU,32.5,-55.2,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,305
1976234N14312,1976,NA,NA,EMMY,HU,34.4,-57.4,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,345
1976234N14312,1976,NA,NA,EMMY,HU,35,-54.5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,90
1976234N14312,1976,NA,NA,EMMY,HU,34.9,-48.7,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,90
1976234N14312,1976,NA,NA,EMMY,HU,35.5,-40.5,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,85
1976234N14312,1976,NA,NA,EMMY,HU,34,-33.2,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,120
1976234N14312,1976,NA,NA,EMMY,HU,35.2,-28.7,75,980,USA,980,980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,25
1976234N14312,1976,NA,NA,EMMY,HU,38.8,-26.8,65,988,USA,988,988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,35
1976278N15321,1976,NA,1976-10-03T12:00:00Z,UNNAMED,TD,15,-39,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,285
1976278N15321,1976,NA,1976-10-03T15:00:00Z,UNNAMED,TD,15.3,-39.9,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,285
1976278N15321,1976,NA,1976-10-03T18:00:00Z,UNNAMED,TD,15.5,-40.8,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,285
1976278N15321,1976,NA,1976-10-03T21:00:00Z,UNNAMED,TD,15.7,-41.7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,285
1976278N15321,1976,NA,1976-10-04T03:00:00Z,UNNAMED,TD,16.2,-43.3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,285
1976278N15321,1976,NA,1976-10-04T06:00:00Z,UNNAMED,TD,16.5,-44.2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,285
1976278N15321,1976,NA,1976-10-04T09:00:00Z,UNNAMED,TD,16.8,-45.1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,285
1976278N15321,1976,NA,1976-10-04T12:00:00Z,UNNAMED,TD,17,-46,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,285
1976278N15321,1976,NA,1976-10-04T15:00:00Z,UNNAMED,TD,17.2,-46.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,285
1976278N15321,1976,NA,1976-10-04T18:00:00Z,UNNAMED,TD,17.3,-47.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,285
1976278N15321,1976,NA,1976-10-04T21:00:00Z,UNNAMED,TD,17.5,-47.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,290
1976278N15321,1976,NA,1976-10-05T03:00:00Z,UNNAMED,TD,17.9,-49.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,290
1976278N15321,1976,NA,1976-10-05T06:00:00Z,UNNAMED,TD,18.1,-49.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,290
1976278N15321,1976,NA,1976-10-05T09:00:00Z,UNNAMED,TD,18.4,-50.4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,290
1976278N15321,1976,NA,1976-10-05T12:00:00Z,UNNAMED,TD,18.5,-51,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,265
1976278N15321,1976,NA,1976-10-05T15:00:00Z,UNNAMED,TD,18.2,-51.5,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,235
1976278N15321,1976,NA,1976-10-05T18:00:00Z,UNNAMED,TD,17.8,-52,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,225
1976278N15321,1976,NA,1976-10-05T21:00:00Z,UNNAMED,TD,17.4,-52.4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,230
1976278N15321,1976,NA,1976-10-06T03:00:00Z,UNNAMED,TD,16.6,-53.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,245
1976278N15321,1976,NA,1976-10-06T06:00:00Z,UNNAMED,TD,16.2,-55,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,250
