SID,SEASON,BASIN,ISO_TIME,USA_LAT,USA_LON,USA_WIND,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW
2017260N12310,2017,NA,2017-10-02T06:00:00Z,48,-22,40,0,0,200,150
2017260N12310,2017,NA,2017-10-02T09:00:00Z,48.1,-19.5,35,NA,NA,100,75
2017260N12310,2017,NA,2017-10-02T12:00:00Z,48,-17,30,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-04T12:00:00Z,10,-34.9,30,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-04T15:00:00Z,10.1,-35.7,30,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-04T18:00:00Z,10.1,-36.5,30,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-04T21:00:00Z,10.1,-37.3,33,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-05T00:00:00Z,10.1,-38,35,0,0,0,30
2018186N10325,2018,NA,2018-07-05T03:00:00Z,10.1,-38.8,35,15,0,0,30
2018186N10325,2018,NA,2018-07-05T06:00:00Z,10.1,-39.5,35,30,0,0,30
2018186N10325,2018,NA,2018-07-05T09:00:00Z,10.1,-40.2,38,30,0,0,30
2018186N10325,2018,NA,2018-07-05T12:00:00Z,10.2,-40.9,40,30,0,0,30
2018186N10325,2018,NA,2018-07-05T15:00:00Z,10.3,-41.6,43,30,0,0,30
2018186N10325,2018,NA,2018-07-05T18:00:00Z,10.3,-42.3,45,30,0,0,30
2018186N10325,2018,NA,2018-07-05T21:00:00Z,10.3,-42.9,50,30,10,10,30
2018186N10325,2018,NA,2018-07-06T00:00:00Z,10.3,-43.4,55,30,20,20,30
2018186N10325,2018,NA,2018-07-06T03:00:00Z,10.4,-44,63,30,20,20,30
2018186N10325,2018,NA,2018-07-06T06:00:00Z,10.5,-44.6,70,30,20,20,30
2018186N10325,2018,NA,2018-07-06T09:00:00Z,10.6,-45.3,70,30,20,20,30
2018186N10325,2018,NA,2018-07-06T12:00:00Z,10.7,-46,70,30,20,20,30
2018186N10325,2018,NA,2018-07-06T15:00:00Z,10.7,-46.7,68,30,20,20,30
2018186N10325,2018,NA,2018-07-06T18:00:00Z,10.6,-47.3,65,30,20,20,30
2018186N10325,2018,NA,2018-07-06T21:00:00Z,10.6,-47.8,65,30,20,20,30
2018186N10325,2018,NA,2018-07-07T00:00:00Z,10.7,-48.3,65,30,20,20,30
2018186N10325,2018,NA,2018-07-07T03:00:00Z,10.9,-48.8,65,30,20,20,30
2018186N10325,2018,NA,2018-07-07T06:00:00Z,11.1,-49.3,65,30,20,20,30
2018186N10325,2018,NA,2018-07-07T09:00:00Z,11.4,-49.8,60,30,20,20,30
2018186N10325,2018,NA,2018-07-07T12:00:00Z,11.7,-50.4,55,30,20,20,30
2018186N10325,2018,NA,2018-07-07T15:00:00Z,12.1,-51.2,50,35,20,10,30
2018186N10325,2018,NA,2018-07-07T18:00:00Z,12.4,-52,45,40,20,0,30
2018186N10325,2018,NA,2018-07-07T21:00:00Z,12.7,-52.8,45,40,20,0,30
2018186N10325,2018,NA,2018-07-08T00:00:00Z,12.9,-53.6,45,40,20,0,30
2018186N10325,2018,NA,2018-07-08T03:00:00Z,13.1,-54.4,45,40,20,0,30
2018186N10325,2018,NA,2018-07-08T06:00:00Z,13.4,-55.2,45,40,20,0,30
2018186N10325,2018,NA,2018-07-08T09:00:00Z,13.7,-56,45,40,20,0,30
2018186N10325,2018,NA,2018-07-08T12:00:00Z,14.1,-56.9,45,40,20,0,30
2018186N10325,2018,NA,2018-07-08T15:00:00Z,14.5,-58,43,40,10,0,30
2018186N10325,2018,NA,2018-07-08T18:00:00Z,14.8,-59.2,40,40,0,0,30
2018186N10325,2018,NA,2018-07-08T21:00:00Z,15.1,-60.3,38,40,0,0,30
2018186N10325,2018,NA,2018-07-09T00:00:00Z,15.5,-61.3,35,40,0,0,30
2018186N10325,2018,NA,2018-07-09T03:00:00Z,15.9,-62.3,35,40,0,0,30
2018186N10325,2018,NA,2018-07-09T06:00:00Z,16.2,-63.2,35,40,0,0,30
2018186N10325,2018,NA,2018-07-09T09:00:00Z,16.4,-64.3,35,40,0,0,35
2018186N10325,2018,NA,2018-07-09T12:00:00Z,16.6,-65.3,35,40,0,0,40
2018186N10325,2018,NA,2018-07-09T15:00:00Z,16.8,-66.2,35,40,0,0,40
2018186N10325,2018,NA,2018-07-09T18:00:00Z,17.1,-67.1,35,40,0,0,40
2018186N10325,2018,NA,2018-07-09T21:00:00Z,17.3,-68,35,40,0,0,40
2018186N10325,2018,NA,2018-07-10T00:00:00Z,17.6,-68.9,35,40,0,0,40
2018186N10325,2018,NA,2018-07-10T03:00:00Z,17.8,-69.8,33,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-10T06:00:00Z,18.1,-70.5,30,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-10T09:00:00Z,18.7,-71.1,30,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-10T12:00:00Z,19.3,-71.6,30,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-10T15:00:00Z,19.8,-72,30,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-10T18:00:00Z,20.2,-72.4,30,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-10T21:00:00Z,20.7,-72.7,28,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-11T00:00:00Z,21.3,-73,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-11T03:00:00Z,21.8,-73.3,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-11T06:00:00Z,22.4,-73.6,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-11T09:00:00Z,23,-73.7,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-11T12:00:00Z,23.7,-73.8,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-11T15:00:00Z,24.4,-73.8,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-11T18:00:00Z,25.2,-73.8,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-11T21:00:00Z,25.9,-73.7,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-12T00:00:00Z,26.7,-73.6,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-12T03:00:00Z,27.5,-73.4,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-12T06:00:00Z,28.2,-73.1,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-12T09:00:00Z,28.9,-72.8,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-12T12:00:00Z,29.6,-72.4,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-12T15:00:00Z,30.2,-72,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-12T18:00:00Z,30.8,-71.6,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-12T21:00:00Z,31.4,-71.1,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-13T00:00:00Z,31.9,-70.7,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-13T03:00:00Z,32.3,-70.4,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-13T06:00:00Z,32.6,-70.1,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-13T09:00:00Z,33,-69.8,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-13T12:00:00Z,33.3,-69.4,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-13T15:00:00Z,33.6,-69,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-13T18:00:00Z,33.9,-68.6,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-13T21:00:00Z,34.2,-68.3,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-14T00:00:00Z,34.5,-68,25,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-14T03:00:00Z,34.7,-67.7,28,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-14T06:00:00Z,35,-67.3,30,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-14T09:00:00Z,35.3,-66.7,33,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-14T12:00:00Z,35.6,-66.2,35,70,0,0,0
2018186N10325,2018,NA,2018-07-14T15:00:00Z,36.1,-65.8,35,70,0,0,0
2018186N10325,2018,NA,2018-07-14T18:00:00Z,36.7,-65.5,35,70,0,0,0
2018186N10325,2018,NA,2018-07-14T21:00:00Z,37.3,-65.5,35,65,0,0,0
2018186N10325,2018,NA,2018-07-15T00:00:00Z,37.8,-65.5,35,60,0,0,0
2018186N10325,2018,NA,2018-07-15T03:00:00Z,38.1,-65.5,35,55,25,0,0
2018186N10325,2018,NA,2018-07-15T06:00:00Z,38.2,-65.4,35,50,50,0,0
2018186N10325,2018,NA,2018-07-15T09:00:00Z,38.2,-65.3,35,40,50,25,0
2018186N10325,2018,NA,2018-07-15T12:00:00Z,38.1,-65.1,35,30,50,50,0
2018186N10325,2018,NA,2018-07-15T15:00:00Z,38,-64.8,35,30,45,40,0
2018186N10325,2018,NA,2018-07-15T18:00:00Z,38,-64.3,35,30,40,30,0
2018186N10325,2018,NA,2018-07-15T21:00:00Z,38.1,-63.7,35,30,35,15,0
2018186N10325,2018,NA,2018-07-16T00:00:00Z,38.3,-63.1,35,30,30,0,0
2018186N10325,2018,NA,2018-07-16T03:00:00Z,38.5,-62.5,35,30,30,0,0
2018186N10325,2018,NA,2018-07-16T06:00:00Z,38.7,-61.8,35,30,30,0,0
2018186N10325,2018,NA,2018-07-16T09:00:00Z,39,-61,35,30,30,0,0
2018186N10325,2018,NA,2018-07-16T12:00:00Z,39.5,-60.2,35,30,30,0,0
2018186N10325,2018,NA,2018-07-16T15:00:00Z,40,-59.3,35,30,30,0,0
2018186N10325,2018,NA,2018-07-16T18:00:00Z,40.7,-58.5,35,30,30,0,0
2018186N10325,2018,NA,2018-07-16T21:00:00Z,41.8,-57.8,33,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-17T00:00:00Z,43,-57.1,30,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-17T03:00:00Z,44.3,-56.4,30,NA,NA,NA,NA
2018186N10325,2018,NA,2018-07-17T06:00:00Z,45.5,-55.7,30,NA,NA,NA,NA
2018251N13325,2018,NA,2018-09-07T12:00:00Z,13.5,-35,30,NA,NA,NA,NA
2018251N13325,2018,NA,2018-09-07T15:00:00Z,13.6,-34.9,30,NA,NA,NA,NA
2018251N13325,2018,NA,2018-09-07T18:00:00Z,13.7,-34.9,30,NA,NA,NA,NA
2018251N13325,2018,NA,2018-09-07T21:00:00Z,13.8,-34.9,30,NA,NA,NA,NA
2018251N13325,2018,NA,2018-09-08T00:00:00Z,13.9,-34.9,30,NA,NA,NA,NA
2018251N13325,2018,NA,2018-09-08T03:00:00Z,14,-35,30,NA,NA,NA,NA
2018251N13325,2018,NA,2018-09-08T06:00:00Z,14.2,-35.2,30,NA,NA,NA,NA
2018251N13325,2018,NA,2018-09-08T09:00:00Z,14.3,-35.5,33,NA,NA,NA,NA
2018251N13325,2018,NA,2018-09-08T12:00:00Z,14.4,-35.8,35,0,0,0,40
2018251N13325,2018,NA,2018-09-08T15:00:00Z,14.5,-36,38,20,0,0,40
2018251N13325,2018,NA,2018-09-08T18:00:00Z,14.5,-36.3,40,40,0,0,40
2018251N13325,2018,NA,2018-09-08T21:00:00Z,14.5,-36.6,43,40,10,10,40
2018251N13325,2018,NA,2018-09-09T00:00:00Z,14.4,-37,45,40,20,20,40
2018251N13325,2018,NA,2018-09-09T03:00:00Z,14.3,-37.3,48,40,20,20,40
2018251N13325,2018,NA,2018-09-09T06:00:00Z,14.3,-37.7,50,40,20,20,40
2018251N13325,2018,NA,2018-09-09T09:00:00Z,14.3,-38.2,53,40,20,20,40
2018251N13325,2018,NA,2018-09-09T12:00:00Z,14.3,-38.7,55,40,20,20,40
2018251N13325,2018,NA,2018-09-09T15:00:00Z,14.3,-39.2,58,40,20,20,40
2018251N13325,2018,NA,2018-09-09T18:00:00Z,14.4,-39.8,60,40,20,20,40
2018251N13325,2018,NA,2018-09-09T21:00:00Z,14.5,-40.4,63,40,20,20,40
2018251N13325,2018,NA,2018-09-10T00:00:00Z,14.5,-41,65,40,20,20,40
2018251N13325,2018,NA,2018-09-10T03:00:00Z,14.5,-41.6,65,40,20,20,40
2018251N13325,2018,NA,2018-09-10T06:00:00Z,14.5,-42.2,65,40,20,20,40
2018251N13325,2018,NA,2018-09-10T09:00:00Z,14.4,-42.8,65,40,20,20,40
2018251N13325,2018,NA,2018-09-10T12:00:00Z,14.4,-43.5,65,40,20,20,40
2018251N13325,2018,NA,2018-09-10T15:00:00Z,14.4,-44.1,65,40,20,20,40
2018251N13325,2018,NA,2018-09-10T18:00:00Z,14.4,-44.8,65,40,20,20,40
2018251N13325,2018,NA,2018-09-10T21:00:00Z,14.4,-45.5,63,40,20,20,40
2018251N13325,2018,NA,2018-09-11T00:00:00Z,14.5,-46.2,60,40,20,20,40
2018251N13325,2018,NA,2018-09-11T03:00:00Z,14.6,-46.9,60,45,20,20,45
2018251N13325,2018,NA,2018-09-11T06:00:00Z,14.6,-47.6,60,50,20,20,50
2018251N13325,2018,NA,2018-09-11T09:00:00Z,14.6,-48.4,60,60,20,20,60
2018251N13325,2018,NA,2018-09-11T12:00:00Z,14.6,-49.1,60,70,20,20,70
2018251N13325,2018,NA,2018-09-11T15:00:00Z,14.6,-49.8,60,80,20,20,80
2018251N13325,2018,NA,2018-09-11T18:00:00Z,14.6,-50.5,60,90,20,20,90
2018251N13325,2018,NA,2018-09-11T21:00:00Z,14.5,-51.1,58,90,20,10,90
2018251N13325,2018,NA,2018-09-12T00:00:00Z,14.5,-51.7,55,90,20,0,90
2018251N13325,2018,NA,2018-09-12T03:00:00Z,14.5,-52.3,55,95,30,0,95
2018251N13325,2018,NA,2018-09-12T06:00:00Z,14.6,-52.9,55,100,40,0,100
2018251N13325,2018,NA,2018-09-12T09:00:00Z,14.7,-53.5,55,110,50,0,120
2018251N13325,2018,NA,2018-09-12T12:00:00Z,14.9,-54.2,55,120,60,0,140
2018251N13325,2018,NA,2018-09-12T15:00:00Z,15.1,-54.9,53,130,60,0,140
2018251N13325,2018,NA,2018-09-12T18:00:00Z,15.2,-55.7,50,140,60,0,140
2018251N13325,2018,NA,2018-09-12T21:00:00Z,15.3,-56.4,48,140,75,0,140
2018251N13325,2018,NA,2018-09-13T00:00:00Z,15.3,-57.2,45,140,90,0,140
2018251N13325,2018,NA,2018-09-13T03:00:00Z,15.2,-58,43,140,100,0,140
2018251N13325,2018,NA,2018-09-13T06:00:00Z,15.1,-58.9,40,140,110,0,140
2018251N13325,2018,NA,2018-09-13T09:00:00Z,15,-59.8,40,140,110,0,130
2018251N13325,2018,NA,2018-09-13T12:00:00Z,14.9,-60.7,40,140,110,0,120
2018251N13325,2018,NA,2018-09-13T15:00:00Z,14.9,-61.5,38,115,55,0,105
2018251N13325,2018,NA,2018-09-13T18:00:00Z,14.9,-62.3,35,90,0,0,90
2018251N13325,2018,NA,2018-09-13T21:00:00Z,14.9,-63,35,80,0,0,45
2018251N13325,2018,NA,2018-09-14T00:00:00Z,14.9,-63.6,35,70,0,0,0
2018251N13325,2018,NA,2018-09-14T03:00:00Z,14.9,-64.2,35,60,0,0,0
2018251N13325,2018,NA,2018-09-14T06:00:00Z,15,-64.8,35,50,0,0,0
2018251N13325,2018,NA,2018-09-14T09:00:00Z,15.1,-65.5,35,50,25,0,0
2018251N13325,2018,NA,2018-09-14T12:00:00Z,15.2,-66.2,35,50,50,0,0
2018251N13325,2018,NA,2018-09-14T15:00:00Z,15.3,-66.9,35,50,50,0,0
2018251N13325,2018,NA,2018-09-14T18:00:00Z,15.3,-67.6,35,50,50,0,0
2018251N13325,2018,NA,2018-09-14T21:00:00Z,15.3,-68.3,33,NA,NA,NA,NA
2018251N13325,2018,NA,2018-09-15T00:00:00Z,15.4,-69,30,NA,NA,NA,NA
2018265N08338,2018,NA,2018-09-22T06:00:00Z,7.7,-21.8,30,NA,NA,NA,NA
2018265N08338,2018,NA,2018-09-22T09:00:00Z,7.9,-22.3,33,NA,NA,NA,NA
2018265N08338,2018,NA,2018-09-22T12:00:00Z,8.1,-22.9,35,20,0,0,20
2018265N08338,2018,NA,2018-09-22T15:00:00Z,8.3,-23.5,35,25,0,0,20
2018265N08338,2018,NA,2018-09-22T18:00:00Z,8.5,-24.1,35,30,0,0,20
2018265N08338,2018,NA,2018-09-22T21:00:00Z,8.7,-24.9,35,30,0,0,10
2018265N08338,2018,NA,2018-09-23T00:00:00Z,8.9,-25.7,35,30,0,0,0
2018265N08338,2018,NA,2018-09-23T03:00:00Z,9,-26.5,35,35,0,0,0
2018265N08338,2018,NA,2018-09-23T06:00:00Z,9.1,-27.3,35,40,0,0,0
2018265N08338,2018,NA,2018-09-23T09:00:00Z,9.2,-28.2,35,50,0,0,0
2018265N08338,2018,NA,2018-09-23T12:00:00Z,9.2,-29.3,35,60,0,0,0
2018265N08338,2018,NA,2018-09-23T15:00:00Z,9.2,-30.5,33,NA,NA,NA,NA
2018265N08338,2018,NA,2018-09-23T18:00:00Z,9.3,-31.7,30,NA,NA,NA,NA
2018265N08338,2018,NA,2018-09-23T21:00:00Z,9.3,-32.9,28,NA,NA,NA,NA
2018265N08338,2018,NA,2018-09-24T00:00:00Z,9.4,-34.1,25,NA,NA,NA,NA
2018265N08338,2018,NA,2018-09-24T03:00:00Z,9.5,-35.3,28,NA,NA,NA,NA
2018265N08338,2018,NA,2018-09-24T06:00:00Z,9.6,-36.4,30,NA,NA,NA,NA
2018265N08338,2018,NA,2018-09-24T09:00:00Z,9.7,-37.5,33,NA,NA,NA,NA
2018265N08338,2018,NA,2018-09-24T12:00:00Z,9.8,-38.5,35,80,0,0,80
2018265N08338,2018,NA,2018-09-24T15:00:00Z,9.9,-39.6,35,100,0,0,100
2018265N08338,2018,NA,2018-09-24T18:00:00Z,10,-40.6,35,120,0,0,120
2018265N08338,2018,NA,2018-09-24T21:00:00Z,10.1,-41.7,35,130,0,0,90
2018265N08338,2018,NA,2018-09-25T00:00:00Z,10.3,-42.7,35,140,0,0,60
2018265N08338,2018,NA,2018-09-25T03:00:00Z,10.5,-43.8,35,140,0,0,30
2018265N08338,2018,NA,2018-09-25T06:00:00Z,10.7,-44.8,35,140,0,0,0
2018265N08338,2018,NA,2018-09-25T09:00:00Z,10.9,-45.8,35,140,0,0,0
2018265N08338,2018,NA,2018-09-25T12:00:00Z,11,-46.8,35,140,0,0,0
2018265N08338,2018,NA,2018-09-25T15:00:00Z,11.2,-47.7,38,140,0,0,0
2018265N08338,2018,NA,2018-09-25T18:00:00Z,11.3,-48.6,40,140,0,0,0
2018265N08338,2018,NA,2018-09-25T21:00:00Z,11.4,-49.5,43,130,45,0,20
2018265N08338,2018,NA,2018-09-26T00:00:00Z,11.5,-50.3,45,120,90,0,40
2018265N08338,2018,NA,2018-09-26T03:00:00Z,11.6,-51.2,48,110,90,0,40
2018265N08338,2018,NA,2018-09-26T06:00:00Z,11.8,-52,50,100,90,0,40
2018265N08338,2018,NA,2018-09-26T09:00:00Z,11.9,-52.8,53,100,90,0,50
2018265N08338,2018,NA,2018-09-26T12:00:00Z,12.1,-53.6,55,100,90,0,60
2018265N08338,2018,NA,2018-09-26T15:00:00Z,12.3,-54.3,55,100,95,0,65
2018265N08338,2018,NA,2018-09-26T18:00:00Z,12.5,-55,55,100,100,0,70
2018265N08338,2018,NA,2018-09-26T21:00:00Z,12.7,-55.7,53,105,105,0,75
2018265N08338,2018,NA,2018-09-27T00:00:00Z,12.9,-56.4,50,110,110,0,80
2018265N08338,2018,NA,2018-09-27T03:00:00Z,13.1,-57.1,50,115,110,0,75
2018265N08338,2018,NA,2018-09-27T06:00:00Z,13.3,-57.7,50,120,110,0,70
2018265N08338,2018,NA,2018-09-27T09:00:00Z,13.4,-58.2,50,120,110,0,65
2018265N08338,2018,NA,2018-09-27T12:00:00Z,13.6,-58.7,50,120,110,0,60
2018265N08338,2018,NA,2018-09-27T15:00:00Z,13.8,-59.2,50,120,110,0,60
2018265N08338,2018,NA,2018-09-27T18:00:00Z,14,-59.8,50,120,110,0,60
2018265N08338,2018,NA,2018-09-27T21:00:00Z,13.9,-60.3,48,125,120,0,60
2018265N08338,2018,NA,2018-09-28T00:00:00Z,13.8,-60.8,45,130,130,0,60
2018265N08338,2018,NA,2018-09-28T00:30:00Z,13.8,-60.9,45,130,130,0,60
2018265N08338,2018,NA,2018-09-28T03:00:00Z,13.6,-61.4,45,116,116,0,60
2018265N08338,2018,NA,2018-09-28T06:00:00Z,13.3,-61.9,45,100,100,0,60
2018265N08338,2018,NA,2018-09-28T09:00:00Z,13.3,-62.5,43,95,95,0,30
2018265N08338,2018,NA,2018-09-28T12:00:00Z,13.6,-63.1,40,90,90,0,0
2018265N08338,2018,NA,2018-09-28T15:00:00Z,14,-63.7,38,90,90,0,0
2018265N08338,2018,NA,2018-09-28T18:00:00Z,14.4,-64.2,35,90,90,0,0
2019236N10314,2019,NA,2019-08-24T06:00:00Z,10.3,-46.4,25,NA,NA,NA,NA
2019236N10314,2019,NA,2019-08-24T09:00:00Z,10.3,-46.9,28,NA,NA,NA,NA
2019236N10314,2019,NA,2019-08-24T12:00:00Z,10.4,-47.5,30,NA,NA,NA,NA
2019236N10314,2019,NA,2019-08-24T15:00:00Z,10.5,-48.1,33,NA,NA,NA,NA
2019236N10314,2019,NA,2019-08-24T18:00:00Z,10.6,-48.7,35,30,0,0,30
2019236N10314,2019,NA,2019-08-24T21:00:00Z,10.7,-49.3,35,30,0,0,30
2019236N10314,2019,NA,2019-08-25T00:00:00Z,10.8,-49.9,35,30,0,0,30
2019236N10314,2019,NA,2019-08-25T03:00:00Z,10.9,-50.4,35,30,0,0,30
2019236N10314,2019,NA,2019-08-25T06:00:00Z,11,-51,35,30,0,0,30
2019236N10314,2019,NA,2019-08-25T09:00:00Z,11.1,-51.6,38,30,0,0,30
2019236N10314,2019,NA,2019-08-25T12:00:00Z,11.2,-52.3,40,30,0,0,30
2019236N10314,2019,NA,2019-08-25T15:00:00Z,11.3,-52.9,43,30,0,0,30
2019236N10314,2019,NA,2019-08-25T18:00:00Z,11.4,-53.5,45,30,0,0,30
2019236N10314,2019,NA,2019-08-25T21:00:00Z,11.5,-54.1,45,35,15,15,35
2019236N10314,2019,NA,2019-08-26T00:00:00Z,11.6,-54.7,45,40,30,30,40
2019236N10314,2019,NA,2019-08-26T03:00:00Z,11.7,-55.4,45,40,30,30,40
2019236N10314,2019,NA,2019-08-26T06:00:00Z,11.9,-56,45,40,30,30,40
2019236N10314,2019,NA,2019-08-26T09:00:00Z,12,-56.6,45,40,30,30,40
2019236N10314,2019,NA,2019-08-26T12:00:00Z,12.2,-57.2,45,40,30,30,40
2019236N10314,2019,NA,2019-08-26T15:00:00Z,12.4,-57.8,45,40,30,30,40
2019236N10314,2019,NA,2019-08-26T18:00:00Z,12.6,-58.3,45,40,30,30,40
2019236N10314,2019,NA,2019-08-26T21:00:00Z,12.8,-58.8,45,40,30,30,40
2019236N10314,2019,NA,2019-08-27T00:00:00Z,13,-59.2,45,40,30,30,40
2019236N10314,2019,NA,2019-08-27T01:30:00Z,13.1,-59.4,45,40,30,20,40
2019236N10314,2019,NA,2019-08-27T03:00:00Z,13.2,-59.6,45,40,30,20,40
2019236N10314,2019,NA,2019-08-27T06:00:00Z,13.5,-60.2,45,40,30,20,40
2019236N10314,2019,NA,2019-08-27T09:00:00Z,13.7,-60.5,45,40,30,20,40
2019236N10314,2019,NA,2019-08-27T11:00:00Z,14,-60.9,45,40,30,20,40
2019236N10314,2019,NA,2019-08-27T12:00:00Z,14.2,-61.2,45,40,30,20,40
2019236N10314,2019,NA,2019-08-27T15:00:00Z,14.7,-61.7,45,45,35,20,40
2019236N10314,2019,NA,2019-08-27T18:00:00Z,15,-62,45,50,40,20,40
2019236N10314,2019,NA,2019-08-27T21:00:00Z,15.4,-62.4,48,50,40,20,40
2019236N10314,2019,NA,2019-08-28T00:00:00Z,15.7,-62.8,50,50,40,20,40
2019236N10314,2019,NA,2019-08-28T03:00:00Z,16,-63.2,53,55,40,20,40
2019236N10314,2019,NA,2019-08-28T06:00:00Z,16.4,-63.5,55,60,40,20,40
2019236N10314,2019,NA,2019-08-28T09:00:00Z,16.8,-63.9,58,60,40,20,40
2019236N10314,2019,NA,2019-08-28T12:00:00Z,17.3,-64.2,60,60,40,20,40
2019236N10314,2019,NA,2019-08-28T15:00:00Z,17.7,-64.5,64,69,40,20,49
2019236N10314,2019,NA,2019-08-28T15:30:00Z,17.8,-64.6,65,70,40,20,50
2019236N10314,2019,NA,2019-08-28T18:00:00Z,18.4,-65.1,70,70,40,20,50
2019236N10314,2019,NA,2019-08-28T21:00:00Z,18.9,-65.5,73,70,40,20,50
2019236N10314,2019,NA,2019-08-29T00:00:00Z,19.2,-65.7,75,70,40,20,50
2019236N10314,2019,NA,2019-08-29T03:00:00Z,19.6,-66,75,75,45,25,55
2019236N10314,2019,NA,2019-08-29T06:00:00Z,20,-66.3,75,80,50,30,60
2019236N10314,2019,NA,2019-08-29T09:00:00Z,20.5,-66.6,75,80,50,30,60
2019236N10314,2019,NA,2019-08-29T12:00:00Z,21,-66.9,75,80,50,30,60
2019236N10314,2019,NA,2019-08-29T15:00:00Z,21.5,-67.2,75,80,55,35,60
2019236N10314,2019,NA,2019-08-29T18:00:00Z,22,-67.4,75,80,60,40,60
2019236N10314,2019,NA,2019-08-29T21:00:00Z,22.4,-67.7,78,80,60,40,60
2019236N10314,2019,NA,2019-08-30T00:00:00Z,22.8,-68,80,80,60,40,60
2019236N10314,2019,NA,2019-08-30T03:00:00Z,23.2,-68.4,85,85,65,45,65
2019236N10314,2019,NA,2019-08-30T06:00:00Z,23.5,-68.8,90,90,70,50,70
2019236N10314,2019,NA,2019-08-30T09:00:00Z,23.9,-69.2,93,90,75,50,70
2019236N10314,2019,NA,2019-08-30T12:00:00Z,24.3,-69.5,95,90,80,50,70
2019236N10314,2019,NA,2019-08-30T15:00:00Z,24.6,-69.9,98,90,80,55,75
2019236N10314,2019,NA,2019-08-30T18:00:00Z,24.8,-70.3,100,90,80,60,80
2019236N10314,2019,NA,2019-08-30T21:00:00Z,25.1,-70.7,108,90,85,60,80
2019236N10314,2019,NA,2019-08-31T00:00:00Z,25.3,-71.1,115,90,90,60,80
2019236N10314,2019,NA,2019-08-31T03:00:00Z,25.5,-71.6,118,90,90,60,80
2019236N10314,2019,NA,2019-08-31T06:00:00Z,25.6,-72.1,120,90,90,60,80
2019236N10314,2019,NA,2019-08-31T09:00:00Z,25.8,-72.6,123,95,95,60,85
2019236N10314,2019,NA,2019-08-31T12:00:00Z,25.9,-73,125,100,100,60,90
2019236N10314,2019,NA,2019-08-31T15:00:00Z,26,-73.5,128,100,100,60,90
2019236N10314,2019,NA,2019-08-31T18:00:00Z,26.1,-74,130,100,100,60,90
2019236N10314,2019,NA,2019-08-31T21:00:00Z,26.2,-74.4,133,105,105,60,90
2019236N10314,2019,NA,2019-09-01T00:00:00Z,26.3,-74.7,135,110,110,60,90
2019236N10314,2019,NA,2019-09-01T03:00:00Z,26.4,-75.1,140,110,110,65,90
2019236N10314,2019,NA,2019-09-01T06:00:00Z,26.4,-75.6,145,110,110,70,90
2019236N10314,2019,NA,2019-09-01T09:00:00Z,26.5,-76.1,150,110,110,70,90
2019236N10314,2019,NA,2019-09-01T12:00:00Z,26.5,-76.5,155,110,110,70,90
2019236N10314,2019,NA,2019-09-01T15:00:00Z,26.5,-76.8,158,110,110,70,90
2019236N10314,2019,NA,2019-09-01T16:40:00Z,26.5,-77,160,110,110,70,90
